timestamp,car_id,hvac_supply_temp_c,hvac_current_amps,lighting_load_pct,battery_soc_pct,battery_voltage_v,comms_rssi_dbm,hvac_setpoint_c,train_id
2026-08-31 12:18:08,CAR_04_2,13.23,31.19,92.65,86.68,107.88,-67.99,24.0,TRAIN_04
2026-08-31 12:32:15,CAR_04_2,13.91,30.35,87.95,88.27,108.37,-66.27,24.0,TRAIN_04
2026-08-31 12:43:55,CAR_04_2,12.33,29.38,89.31,90.46,109.66,-67.33,24.0,TRAIN_04
2026-08-31 12:54:56,CAR_04_2,13.13,29.67,89.44,86.91,108.09,-63.94,24.0,TRAIN_04
2026-08-31 13:08:02,CAR_04_2,13.52,30.35,91.19,86.9,108.62,-69.26,24.0,TRAIN_04
2026-08-31 13:14:40,CAR_04_2,13.6,27.88,89.47,87.33,108.37,-69.32,24.0,TRAIN_04
2026-08-31 13:22:55,CAR_04_2,14.29,26.61,87.21,89.48,108.78,-70.77,24.0,TRAIN_04
2026-08-31 13:36:29,CAR_04_2,13.43,31.48,91.05,88.54,108.33,-63.15,24.0,TRAIN_04
2026-08-31 13:49:16,CAR_04_2,13.16,31.25,92.21,86.81,109.29,-67.26,24.0,TRAIN_04
2026-08-31 13:57:22,CAR_04_2,12.71,29.7,92.68,91.52,108.48,-67.76,24.0,TRAIN_04
2026-08-31 14:04:14,CAR_04_2,13.49,29.72,91.13,88.81,108.47,-74.81,24.0,TRAIN_04
2026-08-31 14:18:55,CAR_04_2,13.75,30.58,88.86,88.3,108.33,-71.46,24.0,TRAIN_04
2026-08-31 14:26:37,CAR_04_2,13.95,28.03,92.68,88.26,108.74,-70.15,24.0,TRAIN_04
2026-08-31 14:35:00,CAR_04_2,13.61,32.82,90.36,86.95,110.19,-67.12,24.0,TRAIN_04
2026-08-31 14:40:38,CAR_04_2,13.64,30.87,92.63,86.56,108.26,-71.11,24.0,TRAIN_04
2026-08-31 14:47:39,CAR_04_2,13.53,28.23,88.71,86.62,108.42,-70.66,24.0,TRAIN_04
2026-08-31 15:02:01,CAR_04_2,13.24,30.78,92.0,88.09,108.63,-69.86,24.0,TRAIN_04
2026-08-31 15:15:37,CAR_04_2,13.33,30.53,91.8,87.94,107.34,-67.03,24.0,TRAIN_04
2026-08-31 15:21:45,CAR_04_2,13.52,31.03,88.26,87.86,108.21,-66.5,24.0,TRAIN_04
2026-08-31 15:33:28,CAR_04_2,14.03,29.36,93.35,87.73,108.1,-70.58,24.0,TRAIN_04
2026-08-31 15:42:38,CAR_04_2,13.28,30.99,91.23,88.14,108.24,-71.79,24.0,TRAIN_04
2026-08-31 15:50:36,CAR_04_2,14.61,29.2,89.54,87.44,107.41,-68.49,24.0,TRAIN_04
2026-08-31 15:59:30,CAR_04_2,13.41,30.84,92.25,87.78,107.89,-67.96,24.0,TRAIN_04
2026-08-31 16:13:17,CAR_04_2,13.5,31.36,90.53,86.07,109.5,-69.98,24.0,TRAIN_04
2026-08-31 16:27:34,CAR_04_2,14.27,29.03,87.97,88.05,107.63,-68.4,24.0,TRAIN_04
2026-08-31 16:42:20,CAR_04_2,13.24,30.15,90.25,87.59,108.26,-63.92,24.0,TRAIN_04
2026-08-31 16:56:27,CAR_04_2,12.88,30.18,85.0,89.65,108.96,-68.21,24.0,TRAIN_04
2026-08-31 17:06:20,CAR_04_2,13.7,30.63,91.84,88.73,109.4,-64.04,24.0,TRAIN_04
2026-08-31 17:18:05,CAR_04_2,13.59,30.59,94.99,86.78,108.98,-73.68,24.0,TRAIN_04
2026-08-31 17:29:49,CAR_04_2,13.32,30.58,88.74,86.43,108.78,-64.54,24.0,TRAIN_04
2026-08-31 17:38:25,CAR_04_2,13.65,30.9,88.4,87.84,108.79,-70.37,24.0,TRAIN_04
2026-08-31 17:46:52,CAR_04_2,13.74,29.19,87.5,88.33,109.07,-72.74,24.0,TRAIN_04
2026-08-31 17:54:09,CAR_04_2,12.91,28.97,90.24,89.13,108.65,-65.51,24.0,TRAIN_04
2026-08-31 17:59:39,CAR_04_2,13.71,31.44,89.24,88.56,108.99,-63.7,24.0,TRAIN_04
2026-08-31 18:13:00,CAR_04_2,12.79,29.52,87.83,87.42,109.08,-69.61,24.0,TRAIN_04
2026-08-31 18:19:08,CAR_04_2,13.3,28.48,88.53,85.68,109.09,-69.49,24.0,TRAIN_04
2026-08-31 18:32:59,CAR_04_2,13.83,27.38,90.12,88.04,107.59,-68.72,24.0,TRAIN_04
2026-08-31 18:44:45,CAR_04_2,13.47,28.98,88.51,85.34,107.75,-70.59,24.0,TRAIN_04
2026-08-31 18:54:16,CAR_04_2,13.32,28.23,88.56,87.94,106.79,-69.34,24.0,TRAIN_04
2026-08-31 19:04:23,CAR_04_2,13.9,27.97,85.36,88.79,109.12,-68.35,24.0,TRAIN_04
2026-08-31 19:18:30,CAR_04_2,14.07,30.73,88.98,87.93,107.67,-67.09,24.0,TRAIN_04
2026-08-31 19:25:15,CAR_04_2,13.15,30.94,91.33,87.65,109.17,-67.05,24.0,TRAIN_04
2026-08-31 19:31:59,CAR_04_2,11.99,29.55,91.67,87.92,108.61,-68.29,24.0,TRAIN_04
2026-08-31 19:42:12,CAR_04_2,13.28,29.07,90.25,91.15,108.63,-69.01,24.0,TRAIN_04
2026-08-31 19:54:39,CAR_04_2,13.48,28.8,85.36,88.87,109.08,-69.38,24.0,TRAIN_04
2026-08-31 20:00:50,CAR_04_2,12.74,28.33,87.23,86.78,109.51,-63.38,24.0,TRAIN_04
2026-08-31 20:12:08,CAR_04_2,12.36,28.83,90.09,86.79,108.86,-66.72,24.0,TRAIN_04
2026-08-31 20:26:35,CAR_04_2,11.66,30.21,85.73,87.49,108.07,-67.67,24.0,TRAIN_04
2026-08-31 20:37:12,CAR_04_2,13.18,28.87,86.21,87.15,108.43,-70.78,24.0,TRAIN_04
2026-08-31 20:43:05,CAR_04_2,12.91,26.68,93.44,88.74,108.43,-67.18,24.0,TRAIN_04
2026-08-31 20:56:55,CAR_04_2,12.99,28.42,91.62,88.22,108.97,-67.44,24.0,TRAIN_04
2026-08-31 21:04:13,CAR_04_2,13.52,27.55,87.33,87.35,107.54,-68.88,24.0,TRAIN_04
2026-08-31 21:13:01,CAR_04_2,12.19,27.44,88.62,88.38,107.69,-69.56,24.0,TRAIN_04
2026-08-31 21:22:21,CAR_04_2,12.88,27.33,88.06,86.49,109.08,-65.33,24.0,TRAIN_04
2026-08-31 21:37:12,CAR_04_2,11.5,27.37,93.27,87.18,108.43,-68.44,24.0,TRAIN_04
2026-08-31 21:44:06,CAR_04_2,12.51,26.22,86.58,85.73,109.51,-67.57,24.0,TRAIN_04
2026-08-31 21:52:00,CAR_04_2,12.37,27.54,94.89,88.82,110.04,-63.26,24.0,TRAIN_04
2026-08-31 21:57:48,CAR_04_2,13.03,25.91,90.06,87.21,107.77,-64.55,24.0,TRAIN_04
2026-08-31 22:11:55,CAR_04_2,12.2,25.82,91.38,88.9,107.7,-66.58,24.0,TRAIN_04
2026-08-31 22:20:19,CAR_04_2,12.48,27.04,91.86,88.69,107.75,-70.1,24.0,TRAIN_04
2026-08-31 22:34:49,CAR_04_2,12.8,26.13,89.97,87.86,107.73,-71.84,24.0,TRAIN_04
2026-08-31 22:44:05,CAR_04_2,12.33,26.83,87.08,87.74,107.81,-73.19,24.0,TRAIN_04
2026-08-31 22:57:54,CAR_04_2,11.74,25.91,85.53,88.27,108.22,-68.3,24.0,TRAIN_04
2026-08-31 23:12:49,CAR_04_2,11.55,21.52,97.76,94.43,108.0,-67.52,24.0,TRAIN_04
2026-08-31 23:27:25,CAR_04_2,11.56,22.3,91.88,91.97,110.1,-63.82,24.0,TRAIN_04
2026-08-31 23:39:40,CAR_04_2,11.34,23.31,88.79,92.5,109.46,-64.35,24.0,TRAIN_04
2026-08-31 23:52:09,CAR_04_2,11.27,21.84,86.46,92.88,110.53,-67.31,24.0,TRAIN_04
2026-08-31 23:58:35,CAR_04_2,11.48,21.49,96.51,91.87,109.93,-66.32,24.0,TRAIN_04
2026-09-01 00:04:51,CAR_04_2,11.48,20.47,91.56,92.61,110.73,-64.22,24.0,TRAIN_04
2026-09-01 00:15:51,CAR_04_2,11.33,21.11,89.21,93.82,111.15,-69.3,24.0,TRAIN_04
2026-09-01 00:27:14,CAR_04_2,12.21,20.57,85.6,91.85,110.92,-70.08,24.0,TRAIN_04
2026-09-01 00:40:29,CAR_04_2,11.71,20.59,91.37,91.52,110.04,-72.39,24.0,TRAIN_04
2026-09-01 00:49:54,CAR_04_2,11.03,18.53,87.8,91.61,110.36,-68.01,24.0,TRAIN_04
2026-09-01 01:04:30,CAR_04_2,11.87,20.33,90.92,91.83,110.94,-66.53,24.0,TRAIN_04
2026-09-01 01:11:48,CAR_04_2,11.62,20.2,90.8,94.21,109.66,-70.1,24.0,TRAIN_04
2026-09-01 01:22:54,CAR_04_2,11.37,20.41,89.07,92.52,109.76,-65.27,24.0,TRAIN_04
2026-09-01 01:33:28,CAR_04_2,10.55,19.77,87.02,90.47,110.36,-65.1,24.0,TRAIN_04
2026-09-01 01:43:43,CAR_04_2,11.45,20.73,90.02,92.52,109.99,-68.37,24.0,TRAIN_04
2026-09-01 01:51:16,CAR_04_2,11.6,19.91,90.52,92.54,110.52,-71.89,24.0,TRAIN_04
2026-09-01 02:03:50,CAR_04_2,11.56,21.32,87.93,90.6,109.58,-71.87,24.0,TRAIN_04
2026-09-01 02:17:29,CAR_04_2,11.86,21.7,91.03,90.41,108.42,-70.29,24.0,TRAIN_04
2026-09-01 02:22:31,CAR_04_2,12.72,19.89,90.29,92.42,109.37,-62.67,24.0,TRAIN_04
2026-09-01 02:36:43,CAR_04_2,11.11,21.13,86.82,89.47,109.76,-69.75,24.0,TRAIN_04
2026-09-01 02:48:52,CAR_04_2,11.45,20.75,85.71,93.0,110.23,-66.26,24.0,TRAIN_04
2026-09-01 02:54:09,CAR_04_2,10.92,20.53,91.51,90.45,110.41,-67.52,24.0,TRAIN_04
2026-09-01 03:07:59,CAR_04_2,11.6,20.26,89.93,95.67,111.08,-67.33,24.0,TRAIN_04
2026-09-01 03:18:40,CAR_04_2,12.29,22.06,90.4,92.15,109.45,-67.6,24.0,TRAIN_04
2026-09-01 03:30:21,CAR_04_2,11.26,21.17,88.25,91.07,110.06,-71.59,24.0,TRAIN_04
2026-09-01 03:35:33,CAR_04_2,11.7,19.22,94.44,92.4,109.46,-67.72,24.0,TRAIN_04
2026-09-01 03:45:35,CAR_04_2,11.22,20.44,90.97,90.82,109.36,-65.03,24.0,TRAIN_04
2026-09-01 03:51:01,CAR_04_2,11.87,22.53,92.18,92.28,110.55,-66.09,24.0,TRAIN_04
2026-09-01 03:58:36,CAR_04_2,11.11,19.91,88.98,90.5,108.96,-66.77,24.0,TRAIN_04
2026-09-01 04:10:15,CAR_04_2,11.93,23.03,85.9,90.0,109.92,-70.64,24.0,TRAIN_04
2026-09-01 04:17:46,CAR_04_2,12.32,21.29,87.57,91.14,110.01,-62.76,24.0,TRAIN_04
2026-09-01 04:26:53,CAR_04_2,11.32,20.4,92.69,92.97,111.06,-64.88,24.0,TRAIN_04
2026-09-01 04:36:21,CAR_04_2,11.92,21.69,93.05,92.72,109.95,-67.36,24.0,TRAIN_04
2026-09-01 04:42:53,CAR_04_2,10.29,18.82,90.69,90.73,109.52,-69.9,24.0,TRAIN_04
2026-09-01 04:50:41,CAR_04_2,10.72,20.5,87.16,90.71,111.26,-69.25,24.0,TRAIN_04
2026-09-01 05:04:24,CAR_04_2,11.6,21.13,85.5,90.45,109.56,-67.35,24.0,TRAIN_04
2026-09-01 05:14:51,CAR_04_2,12.06,21.13,87.43,90.71,111.02,-67.02,24.0,TRAIN_04
2026-09-01 05:29:10,CAR_04_2,12.0,21.99,90.7,92.35,109.7,-71.25,24.0,TRAIN_04
2026-09-01 05:36:08,CAR_04_2,11.74,22.39,88.75,93.16,111.02,-70.89,24.0,TRAIN_04
2026-09-01 05:49:29,CAR_04_2,12.04,23.2,86.17,92.33,109.52,-62.71,24.0,TRAIN_04
2026-09-01 06:00:11,CAR_04_2,12.6,25.89,90.08,86.17,108.08,-66.7,24.0,TRAIN_04
2026-09-01 06:09:54,CAR_04_2,11.91,26.33,92.84,86.94,106.94,-65.93,24.0,TRAIN_04
2026-09-01 06:23:43,CAR_04_2,11.94,26.83,94.76,87.72,108.1,-67.32,24.0,TRAIN_04
2026-09-01 06:29:13,CAR_04_2,11.2,25.48,88.74,86.98,107.28,-65.02,24.0,TRAIN_04
2026-09-01 06:35:26,CAR_04_2,12.02,25.69,91.73,88.59,107.93,-73.94,24.0,TRAIN_04
2026-09-01 06:45:54,CAR_04_2,12.55,24.65,88.52,88.57,109.31,-65.52,24.0,TRAIN_04
2026-09-01 06:56:50,CAR_04_2,12.72,26.78,88.72,88.33,107.86,-69.64,24.0,TRAIN_04
2026-09-01 07:02:02,CAR_04_2,12.44,26.63,86.63,88.46,108.16,-68.06,24.0,TRAIN_04
2026-09-01 07:15:50,CAR_04_2,12.0,26.02,90.23,89.5,107.97,-72.65,24.0,TRAIN_04
2026-09-01 07:28:10,CAR_04_2,12.76,25.56,90.42,87.57,108.59,-65.47,24.0,TRAIN_04
2026-09-01 07:41:50,CAR_04_2,11.87,26.87,86.52,86.98,108.05,-64.7,24.0,TRAIN_04
2026-09-01 07:53:59,CAR_04_2,13.27,24.47,91.48,87.51,107.55,-70.54,24.0,TRAIN_04
2026-09-01 08:05:58,CAR_04_2,12.62,26.62,96.88,87.07,107.89,-65.09,24.0,TRAIN_04
2026-09-01 08:11:17,CAR_04_2,12.44,28.02,90.17,89.06,108.96,-68.89,24.0,TRAIN_04
2026-09-01 08:23:47,CAR_04_2,12.26,26.38,90.78,87.09,108.56,-66.65,24.0,TRAIN_04
2026-09-01 08:37:39,CAR_04_2,12.28,27.18,88.36,88.14,108.95,-68.81,24.0,TRAIN_04
2026-09-01 08:47:09,CAR_04_2,12.53,27.13,91.17,87.26,108.64,-69.6,24.0,TRAIN_04
2026-09-01 09:00:25,CAR_04_2,12.34,27.09,86.6,89.37,108.91,-70.49,24.0,TRAIN_04
2026-09-01 09:15:06,CAR_04_2,12.11,26.78,87.65,88.39,108.94,-66.49,24.0,TRAIN_04
2026-09-01 09:28:14,CAR_04_2,13.54,27.18,94.11,88.73,107.51,-67.92,24.0,TRAIN_04
2026-09-01 09:42:16,CAR_04_2,12.89,26.25,88.1,88.14,108.19,-71.96,24.0,TRAIN_04
2026-09-01 09:48:29,CAR_04_2,12.67,28.27,90.26,88.46,108.35,-70.88,24.0,TRAIN_04
2026-09-01 10:02:47,CAR_04_2,13.4,28.72,89.19,88.62,108.19,-68.0,24.0,TRAIN_04
2026-09-01 10:17:05,CAR_04_2,12.5,28.36,86.0,88.88,108.69,-67.01,24.0,TRAIN_04
2026-09-01 10:22:51,CAR_04_2,12.06,30.3,87.92,88.48,107.43,-70.52,24.0,TRAIN_04
2026-09-01 10:31:35,CAR_04_2,12.83,27.95,92.05,90.08,109.99,-69.28,24.0,TRAIN_04
2026-09-01 10:40:04,CAR_04_2,12.82,29.08,94.13,89.22,108.96,-66.75,24.0,TRAIN_04
2026-09-01 10:48:48,CAR_04_2,12.21,28.34,89.72,90.79,107.78,-63.29,24.0,TRAIN_04
2026-09-01 10:55:59,CAR_04_2,14.12,29.81,86.95,86.79,108.23,-66.41,24.0,TRAIN_04
2026-09-01 11:08:33,CAR_04_2,12.86,29.83,90.78,87.23,109.39,-68.36,24.0,TRAIN_04
2026-09-01 11:22:43,CAR_04_2,13.11,30.6,94.26,86.63,109.82,-66.6,24.0,TRAIN_04
2026-09-01 11:28:54,CAR_04_2,12.93,30.21,92.04,88.83,108.84,-67.45,24.0,TRAIN_04
2026-09-01 11:40:22,CAR_04_2,13.63,30.49,91.57,89.84,107.09,-71.44,24.0,TRAIN_04
2026-09-01 11:47:14,CAR_04_2,13.6,28.77,87.78,88.84,109.21,-71.97,24.0,TRAIN_04
2026-09-01 12:02:00,CAR_04_2,13.08,31.11,94.59,87.02,108.48,-70.74,24.0,TRAIN_04
2026-09-01 12:07:46,CAR_04_2,13.49,28.58,85.67,87.31,108.51,-69.44,24.0,TRAIN_04
2026-09-01 12:17:17,CAR_04_2,14.07,30.26,88.13,89.02,107.92,-67.2,24.0,TRAIN_04
2026-09-01 12:27:13,CAR_04_2,13.77,30.97,93.88,87.96,107.49,-68.0,24.0,TRAIN_04
2026-09-01 12:41:26,CAR_04_2,13.68,28.78,89.32,89.13,108.01,-66.06,24.0,TRAIN_04
2026-09-01 12:51:40,CAR_04_2,12.77,30.16,92.27,88.49,108.74,-72.88,24.0,TRAIN_04
2026-09-01 13:03:30,CAR_04_2,14.18,30.97,96.24,88.15,109.17,-68.38,24.0,TRAIN_04
2026-09-01 13:13:17,CAR_04_2,14.19,30.39,85.21,89.24,108.05,-65.22,24.0,TRAIN_04
2026-09-01 13:27:03,CAR_04_2,13.26,30.52,89.35,87.36,108.58,-66.63,24.0,TRAIN_04
2026-09-01 13:38:41,CAR_04_2,14.19,30.16,90.03,89.57,106.77,-69.86,24.0,TRAIN_04
2026-09-01 13:50:59,CAR_04_2,14.27,31.2,88.28,88.46,108.05,-69.38,24.0,TRAIN_04
2026-09-01 14:02:40,CAR_04_2,13.08,27.64,88.22,89.78,109.04,-68.64,24.0,TRAIN_04
2026-09-01 14:13:01,CAR_04_2,13.67,29.29,90.59,86.86,109.78,-68.04,24.0,TRAIN_04
2026-09-01 14:19:42,CAR_04_2,12.17,32.12,90.85,87.81,109.4,-67.31,24.0,TRAIN_04
2026-09-01 14:32:54,CAR_04_2,13.05,29.35,88.78,89.61,107.34,-64.53,24.0,TRAIN_04
2026-09-01 14:46:43,CAR_04_2,13.54,30.61,90.11,85.95,108.82,-64.62,24.0,TRAIN_04
2026-09-01 14:55:27,CAR_04_2,13.02,28.45,90.32,88.54,109.59,-66.83,24.0,TRAIN_04
2026-09-01 15:04:03,CAR_04_2,13.16,31.52,84.43,88.34,109.09,-63.62,24.0,TRAIN_04
2026-09-01 15:18:49,CAR_04_2,13.91,31.42,88.62,87.06,109.02,-68.24,24.0,TRAIN_04
2026-09-01 15:28:03,CAR_04_2,13.31,29.77,89.87,88.23,109.0,-71.11,24.0,TRAIN_04
2026-09-01 15:37:52,CAR_04_2,14.22,27.82,86.99,89.9,108.48,-72.61,24.0,TRAIN_04
2026-09-01 15:47:37,CAR_04_2,12.62,28.18,94.01,86.74,108.62,-73.95,24.0,TRAIN_04
2026-09-01 16:00:52,CAR_04_2,12.65,29.92,87.35,90.44,107.33,-70.7,24.0,TRAIN_04
2026-09-01 16:08:22,CAR_04_2,13.23,28.28,87.88,89.89,108.23,-69.52,24.0,TRAIN_04
2026-09-01 16:17:37,CAR_04_2,13.75,31.23,94.84,86.13,108.56,-67.19,24.0,TRAIN_04
2026-09-01 16:24:34,CAR_04_2,14.04,30.64,89.2,87.82,109.01,-69.51,24.0,TRAIN_04
2026-09-01 16:35:16,CAR_04_2,12.88,30.19,87.53,85.42,107.08,-66.23,24.0,TRAIN_04
2026-09-01 16:43:38,CAR_04_2,14.19,30.54,87.52,87.42,108.54,-64.79,24.0,TRAIN_04
2026-09-01 16:54:08,CAR_04_2,14.26,31.65,87.72,89.74,106.76,-67.45,24.0,TRAIN_04
2026-09-01 17:08:37,CAR_04_2,14.35,30.67,91.11,88.39,108.55,-73.39,24.0,TRAIN_04
2026-09-01 17:16:22,CAR_04_2,13.13,28.23,91.61,89.32,108.97,-66.71,24.0,TRAIN_04
2026-09-01 17:21:28,CAR_04_2,13.5,31.17,91.8,87.43,107.71,-64.33,24.0,TRAIN_04
2026-09-01 17:31:35,CAR_04_2,13.39,31.29,92.0,85.28,109.43,-64.92,24.0,TRAIN_04
2026-09-01 17:38:52,CAR_04_2,13.21,30.39,87.79,87.43,108.97,-64.8,24.0,TRAIN_04
2026-09-01 17:52:16,CAR_04_2,12.9,31.28,88.54,88.92,109.14,-69.56,24.0,TRAIN_04
2026-09-01 18:04:28,CAR_04_2,13.08,29.48,88.97,88.88,108.78,-64.66,24.0,TRAIN_04
2026-09-01 18:13:39,CAR_04_2,14.13,29.42,89.67,88.55,107.86,-67.16,24.0,TRAIN_04
2026-09-01 18:24:43,CAR_04_2,13.14,29.31,93.16,86.15,106.87,-71.12,24.0,TRAIN_04
2026-09-01 18:33:02,CAR_04_2,12.62,29.4,89.83,89.28,108.48,-66.22,24.0,TRAIN_04
2026-09-01 18:38:47,CAR_04_2,13.44,29.6,94.08,88.33,106.94,-67.77,24.0,TRAIN_04
2026-09-01 18:44:44,CAR_04_2,13.1,29.17,89.93,90.56,108.03,-65.47,24.0,TRAIN_04
2026-09-01 18:55:01,CAR_04_2,13.11,29.38,93.39,88.62,107.15,-64.53,24.0,TRAIN_04
2026-09-01 19:07:15,CAR_04_2,13.16,29.56,89.92,88.25,108.6,-65.34,24.0,TRAIN_04
2026-09-01 19:20:49,CAR_04_2,13.67,29.87,89.41,90.05,109.5,-68.73,24.0,TRAIN_04
2026-09-01 19:31:28,CAR_04_2,13.54,28.64,88.98,87.68,107.19,-68.58,24.0,TRAIN_04
2026-09-01 19:44:05,CAR_04_2,13.5,28.48,86.99,87.51,109.24,-69.19,24.0,TRAIN_04
2026-09-01 19:54:31,CAR_04_2,12.1,26.9,93.85,88.01,109.37,-67.4,24.0,TRAIN_04
2026-09-01 20:02:56,CAR_04_2,11.84,27.95,96.22,86.29,108.05,-66.86,24.0,TRAIN_04
2026-09-01 20:17:28,CAR_04_2,13.09,28.4,86.01,88.41,109.1,-64.61,24.0,TRAIN_04
2026-09-01 20:30:05,CAR_04_2,13.07,26.77,86.76,87.14,108.57,-69.0,24.0,TRAIN_04
2026-09-01 20:40:57,CAR_04_2,12.29,25.95,87.32,88.64,107.49,-67.99,24.0,TRAIN_04
2026-09-01 20:52:57,CAR_04_2,12.06,27.52,89.57,90.7,108.49,-66.28,24.0,TRAIN_04
2026-09-01 21:06:48,CAR_04_2,13.52,28.11,84.99,88.63,107.7,-68.53,24.0,TRAIN_04
2026-09-01 21:13:12,CAR_04_2,12.59,26.75,95.14,88.1,107.55,-66.57,24.0,TRAIN_04
2026-09-01 21:24:34,CAR_04_2,12.87,27.69,88.38,87.6,108.22,-70.07,24.0,TRAIN_04
2026-09-01 21:29:44,CAR_04_2,11.83,25.83,86.31,87.48,107.71,-64.66,24.0,TRAIN_04
2026-09-01 21:41:58,CAR_04_2,12.05,25.74,93.22,87.79,108.01,-72.04,24.0,TRAIN_04
2026-09-01 21:47:13,CAR_04_2,11.61,24.89,89.17,88.38,107.62,-68.36,24.0,TRAIN_04
2026-09-01 21:59:06,CAR_04_2,11.43,26.16,85.5,90.27,109.31,-66.19,24.0,TRAIN_04
2026-09-01 22:07:47,CAR_04_2,11.42,28.09,94.36,89.44,108.1,-64.87,24.0,TRAIN_04
2026-09-01 22:22:27,CAR_04_2,11.81,27.07,91.14,86.96,109.16,-72.12,24.0,TRAIN_04
2026-09-01 22:27:40,CAR_04_2,11.49,25.94,86.98,90.6,107.69,-66.49,24.0,TRAIN_04
2026-09-01 22:39:37,CAR_04_2,11.84,26.02,89.57,88.36,108.27,-65.93,24.0,TRAIN_04
2026-09-01 22:50:04,CAR_04_2,12.98,27.37,93.35,87.79,109.13,-68.59,24.0,TRAIN_04
2026-09-01 22:59:41,CAR_04_2,11.98,25.93,88.73,88.71,107.62,-72.4,24.0,TRAIN_04
2026-09-01 23:06:01,CAR_04_2,12.35,20.22,90.98,90.58,109.51,-72.23,24.0,TRAIN_04
2026-09-01 23:14:53,CAR_04_2,11.37,22.67,87.21,92.15,110.3,-71.8,24.0,TRAIN_04
2026-09-01 23:26:19,CAR_04_2,11.88,24.26,89.35,91.35,109.54,-70.08,24.0,TRAIN_04
2026-09-01 23:33:49,CAR_04_2,11.48,21.08,84.04,91.65,110.78,-68.53,24.0,TRAIN_04
2026-09-01 23:39:37,CAR_04_2,10.72,22.18,90.08,92.58,109.74,-71.23,24.0,TRAIN_04
2026-09-01 23:44:49,CAR_04_2,12.35,23.33,93.9,92.97,110.74,-68.1,24.0,TRAIN_04
2026-09-01 23:53:33,CAR_04_2,10.99,19.88,85.29,92.28,110.21,-64.23,24.0,TRAIN_04
2026-09-02 00:02:13,CAR_04_2,12.02,22.63,86.72,88.8,110.24,-67.24,24.0,TRAIN_04
2026-09-02 00:15:33,CAR_04_2,12.1,21.82,88.83,93.69,108.74,-67.09,24.0,TRAIN_04
2026-09-02 00:28:29,CAR_04_2,11.36,18.88,84.59,91.57,109.78,-65.14,24.0,TRAIN_04
2026-09-02 00:41:40,CAR_04_2,11.95,21.99,81.71,90.14,111.11,-69.41,24.0,TRAIN_04
2026-09-02 00:51:24,CAR_04_2,11.31,21.02,88.93,91.44,110.1,-70.83,24.0,TRAIN_04
2026-09-02 01:05:56,CAR_04_2,11.54,19.63,89.96,93.2,109.63,-73.06,24.0,TRAIN_04
2026-09-02 01:19:43,CAR_04_2,11.99,21.65,84.93,90.06,110.33,-67.11,24.0,TRAIN_04
2026-09-02 01:25:49,CAR_04_2,11.72,20.76,84.24,92.78,109.73,-70.0,24.0,TRAIN_04
2026-09-02 01:36:46,CAR_04_2,11.29,19.79,87.27,91.74,110.48,-66.01,24.0,TRAIN_04
2026-09-02 01:50:24,CAR_04_2,10.93,21.49,86.53,91.68,110.65,-69.6,24.0,TRAIN_04
2026-09-02 02:03:24,CAR_04_2,11.01,22.09,89.12,92.57,110.52,-65.67,24.0,TRAIN_04
2026-09-02 02:10:10,CAR_04_2,12.75,22.06,88.92,94.0,110.26,-66.78,24.0,TRAIN_04
2026-09-02 02:22:31,CAR_04_2,11.75,20.13,82.75,92.69,110.42,-68.91,24.0,TRAIN_04
2026-09-02 02:33:28,CAR_04_2,10.76,21.1,86.73,90.18,110.36,-65.37,24.0,TRAIN_04
2026-09-02 02:39:44,CAR_04_2,12.09,19.13,86.99,92.33,109.54,-69.63,24.0,TRAIN_04
2026-09-02 02:54:38,CAR_04_2,12.1,21.55,86.66,93.56,110.65,-69.39,24.0,TRAIN_04
2026-09-02 03:03:36,CAR_04_2,11.26,20.06,85.15,93.44,109.41,-69.09,24.0,TRAIN_04
2026-09-02 03:15:05,CAR_04_2,11.18,20.44,84.17,92.68,110.36,-67.54,24.0,TRAIN_04
2026-09-02 03:22:01,CAR_04_2,11.25,22.31,90.41,91.44,110.03,-69.41,24.0,TRAIN_04
2026-09-02 03:33:56,CAR_04_2,11.48,19.43,84.67,93.92,109.74,-64.3,24.0,TRAIN_04
2026-09-02 03:42:50,CAR_04_2,11.42,20.22,87.94,92.57,109.4,-65.39,24.0,TRAIN_04
2026-09-02 03:56:43,CAR_04_2,11.66,21.44,84.94,92.15,110.14,-66.07,24.0,TRAIN_04
2026-09-02 04:02:34,CAR_04_2,12.16,19.61,83.78,90.96,110.42,-68.54,24.0,TRAIN_04
2026-09-02 04:07:53,CAR_04_2,12.03,21.82,89.26,93.38,109.87,-71.49,24.0,TRAIN_04
2026-09-02 04:16:10,CAR_04_2,11.43,17.69,85.46,93.73,109.6,-70.17,24.0,TRAIN_04
2026-09-02 04:21:36,CAR_04_2,11.13,20.58,88.27,93.81,109.77,-69.36,24.0,TRAIN_04
2026-09-02 04:31:20,CAR_04_2,11.22,19.7,86.29,94.72,109.85,-70.75,24.0,TRAIN_04
2026-09-02 04:39:51,CAR_04_2,10.29,20.86,88.98,91.88,109.68,-68.46,24.0,TRAIN_04
2026-09-02 04:50:39,CAR_04_2,11.54,20.2,87.76,93.44,109.92,-66.64,24.0,TRAIN_04
2026-09-02 05:02:36,CAR_04_2,11.19,21.19,86.9,88.79,109.6,-68.15,24.0,TRAIN_04
